STOP_SEQUENCE,CUM_TIME,CUM_DIST
62,78,9.978
68,81,10.623
69,83,10.872
70,84,11.159
74,87,11.715
76,90,12.17
82,93,12.92
82,96,12.92
1,0,0
1,5,0.002
1,8,0.005
1,14,0.007
1,20,0.009
1,23,0.011
1,26,0.013
1,27,0.015
1,29,0.095
2,32,0.397
3,35,0.602
8,41,1.728
11,44,2.164
14,47,2.752
18,50,3.469
21,51,3.841
27,55,4.851
30,58,5.48
33,61,5.961
38,64,6.49
43,67,7.23
49,70,8.164
53,73,8.789
53,75,8.949
56,76,9.124
57,77,9.417
60,79,9.801
60,80,9.942
61,82,10.107
69,86,11.176
71,88,11.572
74,91,12.116
78,94,12.635
82,97,13.218
84,100,13.515
90,103,14.348
94,106,14.818
99,109,15.48
102,112,15.978
104,115,16.425
118,122,18.718
119,0,0
119,3,0.005
119,6,0.012
119,8,0.022
119,9,0.027
119,10,0.16
108,15,1.306
106,18,1.779
103,20,2.453
100,21,2.94
95,24,3.748
90,27,4.34
85,30,4.987
82,33,5.351
81,35,5.515
79,36,5.858
75,39,6.333
72,42,6.836
69,45,7.401
67,47,7.726
65,48,8.126
61,51,8.534
59,54,8.811
56,57,9.198
54,60,9.534
52,63,9.96
49,66,10.48
45,69,11.047
41,71,11.642
40,72,11.869
32,75,12.603
25,79,13.929
19,83,14.937
1,96,18.049
119,0,0
119,1,0.004
119,4,0.017
119,7,0.028
119,8,0.03
119,9,0.181
110,12,0.797
107,15,1.505
103,19,2.481
95,24,3.726
90,27,4.365
83,30,5.26
81,31,5.536
75,36,6.431
71,39,7.008
69,42,7.377
67,44,7.754
64,45,8.168
61,48,8.542
58,51,9.031
56,52,9.294
54,55,9.558
52,57,9.945
48,60,10.677
41,64,11.623
37,66,12.211
32,69,12.66
28,72,13.327
25,74,13.891
19,80,14.848
17,81,15.206
8,87,16.799
4,90,17.646
2,92,18.051
1,93,18.108
119,0,0
119,1,0.01
119,4,0.011
119,7,0.017
119,10,0.027
119,11,0.031
119,13,0.038
113,16,0.395
109,18,1.207
106,21,1.918
103,23,2.521
101,24,2.921
96,27,3.666
92,30,4.135
87,33,4.799
81,37,5.593
77,39,6.11
72,42,6.909
69,45,7.458
67,47,7.824
65,48,8.135
62,51,8.542
56,55,9.293
56,57,9.431
54,58,9.637
52,60,9.938
48,63,10.623
45,66,11.138
41,69,11.711
41,70,11.791
34,72,12.518
30,75,13.055
26,78,13.858
26,79,13.936
19,82,14.945
14,85,15.813
10,88,16.602
2,94,18.094
1,95,18.216
1,0,0
3,2,0.227
8,8,1.298
13,11,2.046
15,14,2.533
21,17,3.502
26,22,4.436
28,23,4.806
31,26,5.322
36,29,5.805
43,32,6.66
48,35,7.449
53,38,8.309
53,39,8.395
55,41,8.834
55,42,8.94
55,43,9.169
55,44,9.314
57,46,9.82
57,47,9.902
57,48,10.153
59,51,10.418
61,53,10.685
67,56,11.374
70,59,12.061
75,64,12.751
78,67,13.305
83,69,13.934
86,70,14.319
92,73,15.159
97,76,15.74
103,79,16.658
104,80,16.907
104,82,16.91
104,85,16.91
104,88,16.912
104,91,16.917
104,94,16.92
104,97,16.922
104,100,16.925
104,103,16.927
104,106,16.929
104,110,16.929
104,113,16.931
1,0,0
1,11,0.06
2,15,0.261
3,17,0.45
16,29,2.891
21,32,3.708
27,35,4.677
31,39,5.534
34,42,5.88
39,45,6.39
43,48,6.958
54,54,8.693
56,56,9.017
59,57,9.356
60,59,9.596
61,60,9.691
61,64,9.769
62,66,9.821
63,67,9.963
63,69,9.967
68,72,10.702
70,75,11.199
75,78,11.764
81,82,12.652
83,84,12.99
93,90,14.35
98,93,14.895
101,96,15.388
104,99,15.941
104,100,15.941
104,102,15.943
104,103,15.943
111,0,0
103,5,1.765
86,14,4.13
82,17,4.634
81,18,4.792
74,23,5.746
70,26,6.33
67,28,6.986
64,29,7.404
61,32,7.799
61,35,7.81
61,38,7.825
60,40,7.893
58,41,8.174
56,42,8.459
56,44,8.541
54,45,8.805
52,48,9.115
50,50,9.536
47,53,10.073
42,56,10.79
35,59,11.622
27,63,12.767
26,66,13.058
25,67,13.176
21,69,13.858
19,70,14.147
10,75,15.798
1,0,0
1,1,0.081
1,3,0.083
1,6,0.085
1,9,0.088
1,12,0.091
1,15,0.095
1,21,0.098
1,24,0.1
1,27,0.102
1,30,0.105
1,33,0.107
1,37,0.107
1,39,0.232
2,40,0.364
3,41,0.555
13,49,2.384
20,54,3.683
21,55,3.827
25,57,4.398
27,59,4.798
28,60,5.225
33,63,5.893
36,66,6.167
41,69,6.857
43,70,7.081
50,75,8.242
53,77,8.866
54,78,8.99
56,79,9.199
60,81,9.719
60,82,9.882
61,84,10.023
61,87,10.037
62,89,10.143
67,93,10.752
69,94,11.12
73,98,11.797
78,101,12.584
83,104,13.306
93,107,14.643
104,115,16.182
104,0,0
104,1,0.125
103,2,0.407
103,3,0.508
98,6,1.265
93,9,1.911
85,12,2.946
82,13,3.317
80,15,3.633
75,17,4.314
70,20,5.026
67,23,5.718
62,26,6.369
61,28,6.5
61,29,6.519
61,33,6.525
61,35,6.529
60,36,6.644
58,38,6.922
57,39,7.066
54,43,7.513
50,44,8.251
46,47,8.978
42,50,9.544
34,53,10.433
29,56,11.064
26,59,11.751
26,60,11.851
21,62,12.542
19,64,12.863
9,68,14.653
1,71,15.993
1,0,0
1,5,0.111
1,12,0.297
1,13,0.348
1,15,0.538
1,17,0.714
1,20,0.89
1,21,1.062
1,22,1.067
1,26,1.067
1,27,1.068
1,30,1.07
1,33,1.07
1,36,1.072
1,39,1.073
1,42,1.075
1,44,1.075
1,48,1.202
3,50,1.377
8,54,2.542
14,56,3.484
21,60,4.69
28,62,5.929
46,72,8.139
52,74,9.174
54,75,9.547
60,78,10.388
62,80,10.657
63,82,10.826
67,83,11.282
69,85,11.653
69,86,11.88
74,89,12.523
79,92,13.259
88,95,14.45
93,98,15.246
98,101,15.889
104,103,16.794
104,0,0
99,3,0.669
94,6,1.417
90,9,1.947
81,13,3.098
76,15,3.786
72,18,4.405
69,21,4.942
64,28,5.991
61,30,6.208
61,33,6.231
60,34,6.34
58,36,6.557
57,39,6.906
53,41,7.287
52,42,7.538
48,45,8.277
43,48,9.022
40,51,9.528
34,54,10.1
31,56,10.443
30,57,10.581
26,60,11.539
19,63,12.521
10,68,14.24
4,71,15.266
2,73,15.701
1,0,0
1,1,0.062
1,2,0.064
1,5,0.067
1,8,0.068
1,17,0.07
1,20,0.074
1,23,0.077
1,26,0.078
1,29,0.081
1,32,0.085
1,35,0.088
1,37,0.09
1,38,0.09
2,41,0.286
3,42,0.45
4,44,0.721
7,47,1.342
11,50,2.06
16,53,2.943
22,56,3.944
27,59,4.843
31,62,5.581
37,65,6.128
42,68,6.828
1,0,0
1,2,0.002
1,5,0.004
55,0,0
60,3,0.728
64,6,1.135
1,0,0
1,6,0.002
1,9,0.004
1,12,0.006
1,15,0.009
1,18,0.009
2,21,0.205
3,22,0.382
15,27,2.647
21,29,3.655
21,30,3.744
27,33,4.637
31,36,5.506
31,37,5.923
37,0,0
38,1,0.274
27,4,1.284
25,6,1.748
23,7,2.077
18,10,2.826
8,13,4.586
1,16,5.875
1,0,0
1,2,0
1,5,0.002
1,8,0.005
1,14,0.007
1,17,0.009
1,20,0.011
1,23,0.013
2,25,0.207
3,27,0.4
14,32,2.438
21,35,3.695
27,38,4.657
37,0,0
38,3,0.179
29,6,0.909
26,9,1.63
19,12,2.655
9,15,4.342
1,19,5.769
1,0,0
1,3,0.002
1,6,0.002
1,9,0.004
1,12,0.007
1,18,0.009
1,21,0.009
1,22,0.009
2,24,0.206
3,25,0.378
12,30,2.097
20,33,3.497
21,34,3.665
27,36,4.673
31,39,5.512
31,40,5.963
37,0,0
38,1,0.129
31,4,0.816
26,7,1.858
20,10,2.751
19,11,2.853
2,18,5.997
1,19,6.124
2,0,0
2,1,0.002
2,4,0.004
2,6,0.012
3,7,0.283
13,10,2.13
21,13,3.534
27,15,4.43
28,16,4.743
32,18,5.44
38,21,6.059
43,24,6.726
48,27,7.489
52,30,8.201
53,31,8.448
55,33,8.696
59,36,9.336
63,39,9.84
68,42,10.617
69,43,10.699
72,45,11.263
75,48,11.786
81,51,12.645
3,0,0
4,1,0.248
10,4,1.327
16,7,2.443
21,9,3.301
23,10,3.572
27,12,4.257
28,13,4.521
31,16,5.156
38,18,5.803
44,21,6.663
47,24,7.089
52,27,7.862
53,29,8.28
55,30,8.49
59,33,9.144
63,36,9.656
67,39,10.11
104,0,0
104,3,0.12
104,9,0.122
104,12,0.124
104,18,0.316
99,21,1.101
94,24,1.823
37,0,0
38,2,0.194
31,5,0.901
28,7,1.395
25,10,2.045
3,0,0
8,3,1.033
14,6,2.151
20,9,3.133
21,10,3.274
25,12,3.848
81,0,0
76,3,0.693
72,6,1.343
67,9,2.179
64,12,2.844
59,15,3.262
56,18,3.813
55,21,3.937
52,23,4.413
47,27,5.306
41,29,6.142
34,32,6.95
29,35,7.567
26,38,8.311
26,39,8.407
19,42,9.394
10,47,10.945
6,50,11.74
2,53,12.551
19,0,0
11,4,1.398
6,7,2.402
2,10,3.149
119,0,0
112,2,0.333
108,5,1.182
103,9,2.344
100,11,2.816
97,14,3.328
90,17,4.25
81,22,5.363
80,23,5.53
76,25,6.035
74,28,6.468
69,31,7.101
68,34,7.439
67,35,7.593
65,37,7.984
61,40,8.418
58,43,8.829
56,46,9.159
52,49,9.712
47,52,10.546
41,55,11.454
32,61,12.428
28,64,13.238
26,66,13.75
19,70,14.743
14,73,15.66
8,76,16.704
2,79,17.869
83,0,0
90,2,0.867
96,5,1.582
27,0,0
30,3,0.576
34,6,1.135
43,12,2.206
48,15,2.889
52,18,3.662
53,19,3.901
56,21,4.185
59,24,4.749
63,27,5.239
67,30,5.713
69,31,6.069
70,33,6.456
74,35,7.037
78,38,7.635
83,42,8.239
90,44,9.072
93,47,9.637
99,50,10.412
104,54,11.309
111,59,12.856
69,0,0
70,1,0.397
75,4,0.965
79,7,1.583
83,9,2.213
93,13,3.572
99,16,4.298
104,19,5.169
104,20,5.286
112,25,6.906
118,29,7.598
104,0,0
104,1,0.026
104,2,0.028
104,5,0.03
104,8,0.034
104,11,0.036
104,13,0.146
104,14,0.26
103,15,0.479
100,17,0.941
97,20,1.548
92,23,2.073
86,25,2.893
81,28,3.542
76,31,4.246
72,34,4.836
70,37,5.155
67,41,5.783
64,43,6.203
62,46,6.496
59,49,6.856
52,55,7.867
48,58,8.515
42,61,9.362
41,62,9.536
36,64,10.162
26,70,11.728
19,74,12.74
9,78,14.452
5,81,15.282
1,84,15.882
1,0,0
1,4,0.002
1,7,0.004
1,10,0.006
1,13,0.128
3,15,0.31
7,19,1.265
17,25,3.018
21,28,3.602
25,31,4.293
27,32,4.58
28,34,4.908
32,37,5.581
36,40,5.923
41,43,6.596
43,44,6.826
46,46,7.25
49,48,7.82
53,52,8.601
55,54,8.849
58,57,9.323
61,60,9.823
66,63,10.345
69,66,10.922
72,69,11.445
75,72,11.943
78,75,12.403
85,78,13.286
90,81,13.958
94,84,14.464
101,87,15.421
105,90,16.165
116,98,18.527
21,0,0
27,3,0.886
31,5,1.735
36,8,2.21
42,11,2.98
43,13,3.124
45,14,3.49
49,17,4.124
53,21,4.899
56,23,5.251
59,26,5.748
63,29,6.195
67,32,6.731
68,34,7.015
70,35,7.406
73,38,7.798
77,41,8.414
82,44,9.112
83,45,9.217
86,47,9.681
90,49,10.126
95,52,10.768
98,55,11.179
104,58,12.189
119,0,0
113,2,0.275
108,5,1.255
105,8,1.981
103,10,2.384
101,11,2.709
96,14,3.52
93,17,3.868
89,20,4.516
84,23,5.139
81,25,5.463
80,26,5.659
75,29,6.312
71,32,7.005
68,35,7.475
68,36,7.668
65,38,7.963
62,40,8.389
58,43,8.878
56,46,9.29
54,49,9.561
52,50,9.842
50,52,10.266
47,55,10.808
41,58,11.592
34,61,12.436
31,64,12.799
27,67,13.481
26,70,13.875
21,73,14.647
19,74,14.857
16,76,15.479
10,78,16.573
5,81,17.376
3,84,17.793
1,86,18.076
119,0,0
119,1,0.051
119,4,0.057
119,7,0.064
119,10,0.068
119,11,0.076
119,12,0.203
112,15,0.553
105,21,2.249
103,23,2.558
101,24,2.974
95,27,3.788
93,30,4.101
89,33,4.769
82,36,5.541
81,37,5.676
78,39,6.128
74,42,6.709
70,45,7.235
67,48,7.88
64,51,8.444
62,53,8.64
59,56,9.042
56,59,9.509
53,62,10.012
48,65,10.807
45,68,11.347
41,70,11.818
39,71,12.166
34,74,12.694
29,77,13.3
26,80,14.101
19,85,15.097
100,0,0
81,13,2.535
78,15,2.936
67,25,4.718
60,33,5.687
55,39,6.466
49,45,7.554
36,54,9.31
30,59,10.028
26,62,10.7
26,63,10.896
22,65,11.459
11,71,13.261
7,74,14.106
2,78,15.03
21,0,0
22,2,0.143
27,5,0.991
31,7,1.806
35,10,2.268
40,13,2.791
43,15,3.274
44,16,3.413
48,19,3.959
52,22,4.649
53,23,5.001
55,25,5.253
58,28,5.779
61,31,6.175
64,34,6.48
66,37,6.831
69,39,7.382
72,42,7.926
75,45,8.4
78,48,8.861
81,51,9.301
83,52,9.516
88,54,10.096
93,57,10.857
95,60,11.123
98,63,11.63
101,66,12.044
104,70,12.716
117,78,15.12
3,0,0
6,3,0.586
12,6,1.706
17,9,2.702
24,12,3.746
27,15,4.367
29,17,4.773
34,20,5.417
37,22,5.691
38,23,5.83
43,26,6.561
44,27,6.703
45,29,6.927
48,32,7.362
53,35,8.199
53,36,8.313
56,38,8.671
58,41,8.968
62,44,9.474
64,47,9.691
69,50,10.496
70,53,10.89
72,56,11.187
75,59,11.635
78,62,12.102
83,66,12.752
86,67,13.119
90,70,13.659
95,73,14.283
100,76,15.089
104,0,0
104,3,0.011
104,6,0.026
102,9,0.521
95,12,1.554
91,15,1.983
86,18,2.664
82,21,3.151
81,22,3.328
79,23,3.674
74,26,4.367
70,29,4.883
68,32,5.383
67,35,5.618
64,38,6.15
61,41,6.392
57,44,6.9
55,47,7.342
53,50,7.688
53,51,7.799
48,53,8.525
44,56,9.238
41,59,9.59
35,62,10.334
31,65,10.75
27,68,11.382
25,72,11.857
19,78,12.854
14,80,13.669
11,83,14.37
6,86,15.147
2,90,15.99
1,0,0
1,3,0.002
1,6,0.004
1,12,0.007
1,14,0.009
1,17,0.011
1,20,0.076
2,23,0.32
3,26,0.574
7,29,1.332
12,32,2.233
16,35,2.973
21,38,3.8
26,41,4.722
33,47,5.88
41,53,6.698
45,56,7.319
48,59,7.813
52,62,8.458
54,63,8.844
55,65,9.041
57,68,9.402
61,70,9.96
63,73,10.197
64,76,10.324
69,81,11.085
70,82,11.403
72,85,11.725
75,88,12.22
78,91,12.678
80,94,12.897
83,97,13.298
87,100,13.862
93,103,14.667
98,106,15.204
100,109,15.632
104,114,16.427
119,0,0
112,3,0.362
108,6,1.149
103,10,2.332
100,12,2.781
94,14,3.686
91,17,4.042
88,20,4.552
84,23,5.015
81,26,5.401
78,29,5.816
75,32,6.248
72,35,6.731
70,38,7.022
67,41,7.703
64,44,8.277
61,47,8.534
59,50,8.849
56,53,9.324
53,56,9.617
49,59,10.427
45,62,11.074
41,64,11.645
40,65,11.902
35,67,12.429
31,70,12.873
28,73,13.303
26,78,13.919
25,79,14.054
21,82,14.63
19,85,14.925
14,88,15.759
13,91,16.069
6,97,17.238
3,100,17.837
1,103,18.166
104,0,0
104,1,0.016
104,3,0.018
104,6,0.02
104,9,0.098
99,12,0.857
96,15,1.388
93,18,1.767
90,21,2.21
86,24,2.748
81,27,3.349
78,30,3.739
76,33,4.014
74,36,4.424
72,39,4.741
69,42,5.213
69,45,5.323
68,47,5.57
67,48,5.729
62,51,6.278
60,54,6.499
56,57,7.148
55,60,7.369
52,62,7.848
51,63,8.07
47,65,8.702
41,70,9.615
38,71,10.007
33,74,10.572
29,77,11.194
28,80,11.337
26,84,11.971
20,86,12.808
16,89,13.511
12,92,14.262
4,98,15.736
2,100,16.076
119,0,0
119,1,0.038
119,2,0.064
119,4,0.08
119,7,0.098
119,10,0.101
119,11,0.11
119,13,0.228
112,15,0.681
108,18,1.48
105,21,2.149
102,24,2.731
94,30,3.959
90,33,4.458
86,36,5.036
83,39,5.401
81,41,5.633
79,42,5.962
77,45,6.209
74,48,6.652
71,51,7.158
68,54,7.68
68,55,7.819
64,57,8.242
64,60,8.529
61,63,8.742
58,66,9.114
56,69,9.47
55,71,9.686
53,74,10.138
48,77,10.915
45,80,11.342
43,83,11.645
41,85,11.917
40,86,12.146
37,89,12.478
33,92,12.89
28,98,13.697
26,101,14.082
26,102,14.21
23,104,14.585
19,108,15.199
15,110,15.864
12,113,16.481
7,116,17.269
5,119,17.752
3,122,18.2
2,124,18.419
1,125,18.508
1,128,18.647
1,131,18.683
1,134,18.686
1,137,18.69
1,143,18.692
1,146,18.699
1,149,18.703
1,152,18.706
1,155,18.708
1,158,18.71
1,161,18.711
1,164,18.715
1,167,18.718
1,170,18.723
1,171,18.728
1,173,18.765
1,176,18.817
1,179,18.824
1,181,18.834
1,184,18.841
1,187,18.846
1,190,18.853
1,193,18.855
1,196,18.861
1,199,18.865
1,202,18.871
1,205,18.879
1,208,18.883
1,211,18.886
1,214,18.889
1,217,18.894
1,219,18.902
119,0,0
113,1,0.218
109,4,0.856
106,7,1.811
103,10,2.36
93,16,3.782
90,19,4.26
86,22,4.749
81,26,5.377
78,28,5.771
75,31,6.225
72,34,6.706
70,37,6.956
68,40,7.454
68,41,7.596
65,43,7.911
64,46,8.286
60,49,8.589
57,51,8.99
55,54,9.403
52,57,9.949
49,60,10.536
46,63,10.961
42,66,11.515
41,68,11.636
38,69,12.15
33,72,12.647
30,75,13.062
28,78,13.365
26,81,13.806
25,84,14.131
21,87,14.713
19,89,14.97
18,90,15.139
14,93,15.86
9,96,16.777
7,99,17.118
4,102,17.663
2,106,18.157
104,0,0
104,4,0.014
104,7,0.018
104,10,0.02
104,13,0.023
103,16,0.283
100,19,0.686
97,21,1.211
93,24,1.676
90,27,2.123
86,30,2.629
82,33,3.131
81,34,3.268
78,36,3.662
76,39,4.003
72,42,4.594
69,45,5.051
67,48,5.499
64,51,5.962
62,54,6.23
59,57,6.584
56,60,7.061
53,63,7.526
48,66,8.299
46,69,8.702
42,72,9.243
39,75,9.734
34,78,10.193
31,81,10.539
29,84,10.887
27,87,11.292
26,90,11.589
23,93,12.023
18,96,12.761
15,99,13.375
13,102,13.844
8,105,14.602
6,108,14.943
3,111,15.627
21,0,0
26,3,0.809
28,6,1.333
32,9,1.966
36,12,2.331
43,16,3.208
46,18,3.604
49,21,4.2
52,24,4.702
55,27,5.225
57,30,5.581
60,33,6.031
63,36,6.358
65,39,6.649
69,42,7.282
71,45,7.662
73,48,7.995
75,51,8.338
78,54,8.821
83,58,9.415
84,60,9.594
90,62,10.312
94,65,10.866
98,68,11.384
102,71,12.035
104,74,12.535
108,77,13.421
112,80,14.22
116,83,14.929
119,86,15.293
119,89,15.299
119,92,15.302
119,95,15.305
119,98,15.309
119,101,15.324
119,104,15.341
104,0,0
104,1,0.022
104,4,0.027
104,5,0.039
104,7,0.041
104,15,0.124
104,16,0.207
103,18,0.479
102,19,0.675
97,22,1.491
93,25,1.975
90,28,2.388
86,31,2.862
82,34,3.402
80,37,3.716
76,39,4.157
74,42,4.615
70,45,5.093
68,48,5.591
68,49,5.733
65,51,6.022
64,54,6.431
62,57,6.613
60,60,6.853
57,63,7.308
55,66,7.656
52,69,8.24
48,72,8.795
46,75,9.206
41,78,9.889
37,81,10.512
33,84,10.835
30,87,11.222
27,90,11.764
26,93,12.076
22,96,12.683
20,99,13.06
19,100,13.231
8,108,15.032
3,114,16.193
2,117,16.392
1,0,0
1,3,0.12
1,14,0.122
1,19,0.127
2,24,0.256
3,26,0.555
8,29,1.479
16,32,2.858
21,36,3.703
25,38,4.296
27,41,4.683
29,44,5.194
31,47,5.524
35,50,5.978
41,53,6.619
43,55,6.95
44,56,7.117
47,59,7.551
48,62,7.77
51,65,8.257
54,68,8.903
57,71,9.315
60,74,9.749
63,77,10.082
64,80,10.279
67,83,10.69
69,85,10.978
69,86,11.031
71,89,11.418
74,92,11.884
77,95,12.334
80,98,12.754
83,101,13.16
86,104,13.578
90,107,14.136
94,109,14.591
98,112,15.117
102,115,15.803
105,118,16.28
113,124,18.125
17,0,0
17,2,0.003
17,3,0.004
17,6,0.006
27,12,1.657
31,14,2.498
35,17,2.947
43,20,3.929
47,23,4.453
50,26,4.97
54,29,5.735
56,32,6.069
60,35,6.588
63,38,6.976
66,41,7.358
69,44,7.907
71,46,8.27
78,52,9.398
83,55,10.05
90,58,10.909
94,61,11.459
99,64,12.117
104,67,12.988
1,0,0
2,10,0.126
5,13,0.773
11,16,1.761
16,19,2.762
21,21,3.566
27,24,4.52
27,25,4.652
31,28,5.295
34,31,5.722
36,34,5.849
41,37,6.426
43,40,6.784
47,43,7.363
50,46,7.897
52,49,8.231
53,52,8.547
55,55,8.819
57,58,9.205
60,60,9.614
63,63,9.909
65,66,10.18
69,70,10.765
69,72,11.005
72,75,11.389
75,78,11.882
78,81,12.366
83,84,13.061
89,87,13.682
90,90,13.916
94,93,14.462
101,96,15.417
103,99,15.704
104,101,16.081
106,102,16.474
110,105,17.445
114,108,18.192
118,111,18.498
104,0,0
104,1,0.012
104,5,0.015
104,6,0.021
104,7,0.023
104,10,0.024
104,12,0.029
104,13,0.101
103,16,0.393
98,19,1.22
94,21,1.768
90,24,2.225
88,27,2.58
84,30,3.049
81,33,3.453
78,36,3.835
75,39,4.259
72,42,4.743
70,45,5.05
67,48,5.701
64,51,6.14
62,54,6.382
59,57,6.74
56,60,7.237
54,63,7.511
52,65,7.863
51,66,8.146
48,69,8.623
45,72,9.063
40,75,9.826
34,78,10.44
32,81,10.629
29,84,11.121
28,87,11.337
26,90,11.913
19,95,12.888
10,102,14.514
10,105,14.535
7,108,15.019
4,110,15.61
3,113,15.82
1,116,16.136
3,0,0
3,3,0
12,6,1.681
17,9,2.753
21,12,3.363
27,15,4.239
29,18,4.751
32,21,5.221
38,24,5.759
41,27,6.209
44,29,6.641
46,32,6.951
49,35,7.47
49,38,7.47
53,40,8.27
55,41,8.495
56,44,8.771
60,47,9.31
62,50,9.581
64,53,9.83
68,56,10.421
70,59,10.928
72,62,11.247
75,65,11.662
79,68,12.162
82,71,12.634
83,72,12.79
91,77,13.865
93,80,14.135
96,83,14.495
103,86,15.596
104,88,15.908
110,92,17.318
119,97,18.111
119,104,18.151
119,107,18.179
119,110,18.216
119,113,18.23
119,122,18.232
104,0,0
104,1,0.014
104,4,0.02
104,7,0.023
104,10,0.025
104,13,0.063
104,16,0.157
103,17,0.305
100,19,0.79
98,22,1.169
94,25,1.72
90,28,2.19
88,31,2.489
84,34,2.978
81,37,3.367
78,40,3.774
75,43,4.203
73,46,4.568
71,49,4.85
69,52,5.257
68,54,5.579
67,55,5.699
64,58,6.286
62,61,6.461
59,64,6.803
56,67,7.194
55,70,7.487
53,73,7.93
49,76,8.599
45,79,9.153
41,82,9.702
38,85,10.212
34,88,10.589
31,91,10.89
29,94,11.247
26,97,11.792
26,98,12.025
19,104,13.009
17,106,13.33
14,109,13.865
11,112,14.422
7,115,15.095
3,120,16.083
1,0,0
1,6,0.003
1,15,0.004
1,18,0.009
1,21,0.057
3,25,0.386
4,27,0.666
16,33,2.854
21,36,3.669
27,40,4.667
28,41,4.993
30,44,5.284
33,47,5.773
37,50,6.134
40,53,6.492
45,56,7.246
50,59,8.098
52,62,8.385
53,65,8.715
53,66,8.749
55,68,8.986
58,71,9.496
60,74,9.837
63,77,10.128
65,80,10.429
68,83,10.857
69,84,11.007
70,86,11.356
72,89,11.656
75,92,12.13
78,95,12.597
82,98,13.104
88,101,13.826
93,104,14.601
98,107,15.163
104,113,16.32
119,0,0
111,3,0.437
107,6,1.331
105,9,1.885
103,11,2.236
101,12,2.587
96,15,3.431
92,18,3.838
88,21,4.449
85,24,4.795
81,27,5.324
78,29,5.713
75,32,6.161
72,35,6.649
71,38,6.877
69,41,7.148
68,45,7.537
64,47,8.06
61,50,8.352
59,53,8.707
56,56,8.987
55,59,9.251
52,62,9.749
49,65,10.265
47,68,10.709
44,71,11.17
40,74,11.799
35,77,12.312
31,80,12.694
29,83,13.016
28,86,13.207
26,88,13.834
21,92,14.499
19,95,14.827
16,98,15.364
14,101,15.768
11,104,16.307
8,107,16.664
6,110,17.139
3,116,17.86
1,118,18.122
1,0,0
1,5,0.002
1,6,0.069
2,9,0.369
3,13,0.55
5,15,0.947
12,18,2.258
17,21,3.265
22,24,4.109
26,27,4.689
27,28,4.812
28,30,5.152
32,33,5.775
36,36,6.157
39,39,6.533
41,42,6.806
43,44,7.092
44,45,7.22
46,48,7.519
48,51,7.893
52,54,8.471
53,56,8.848
54,57,8.905
55,60,9.134
57,63,9.448
60,66,9.862
63,69,10.182
65,72,10.483
119,0,0
119,1,0.036
119,5,0.038
119,8,0.053
119,9,0.059
119,11,0.08
112,14,0.619
108,17,1.38
105,20,2.109
103,22,2.539
103,23,2.649
98,25,3.351
94,28,3.914
91,31,4.245
88,34,4.723
84,37,5.207
81,41,5.612
79,43,5.974
76,46,6.29
74,49,6.747
70,52,7.205
69,55,7.465
69,58,7.49
66,61,8.024
64,64,8.423
61,67,8.699
58,70,9.115
56,73,9.473
55,76,9.634
52,79,10.233
48,82,10.874
45,85,11.302
41,88,11.87
36,91,12.531
33,94,12.803
31,97,13.086
29,100,13.479
27,103,13.788
26,105,14.189
25,106,14.299
19,112,15.168
16,115,15.709
7,124,17.298
1,130,18.325
2,0,0
3,3,0.201
5,5,0.669
21,13,3.494
27,17,4.527
31,20,5.294
36,23,5.77
39,26,6.182
42,29,6.551
43,30,6.718
45,32,7.014
47,35,7.347
49,38,7.723
52,41,8.177
53,43,8.506
55,46,8.738
57,49,9.199
61,52,9.642
64,55,9.968
64,56,10.021
66,58,10.304
68,59,10.608
104,0,0
104,1,0
104,3,0.003
104,4,0.029
104,7,0.119
98,10,1.095
94,13,1.678
90,16,2.163
88,19,2.471
85,21,2.823
81,25,3.318
79,27,3.695
76,30,4.075
74,33,4.439
71,36,4.806
69,39,5.208
67,42,5.689
62,48,6.298
60,51,6.529
57,54,6.905
56,57,7.194
55,60,7.34
53,63,7.794
48,66,8.559
45,69,8.987
42,72,9.431
41,73,9.56
38,75,10.033
34,78,10.414
32,81,10.635
29,84,11.174
27,87,11.517
25,90,12.013
21,93,12.595
19,94,12.866
17,96,13.29
12,99,14.161
8,102,14.792
7,105,14.941
4,108,15.618
2,111,15.975
2,112,16.126
1,113,16.26
1,114,16.379
1,0,0
2,12,0.191
3,15,0.401
4,18,0.611
8,21,1.47
13,24,2.343
20,27,3.481
23,30,4.027
26,33,4.546
29,36,5.132
31,39,5.516
34,42,5.821
39,45,6.36
43,48,6.905
46,51,7.314
49,54,7.798
50,57,8.018
53,60,8.63
55,63,8.924
57,65,9.317
60,68,9.71
63,71,10.01
65,74,10.288
69,79,10.892
69,80,10.998
72,83,11.47
74,86,11.808
76,89,12.177
83,94,13.061
85,95,13.335
89,98,13.774
93,101,14.452
98,104,15.002
103,107,15.772
104,109,16.149
107,110,16.823
112,113,17.809
117,116,18.522
104,0,0
104,5,0.006
104,8,0.008
104,9,0.008
104,11,0.095
104,14,0.306
98,17,1.166
95,20,1.653
90,23,2.232
86,26,2.793
84,29,3.037
82,32,3.278
81,34,3.419
78,37,3.835
75,40,4.367
72,43,4.755
70,46,5.058
69,49,5.375
67,52,5.707
64,55,6.243
61,58,6.533
58,61,6.868
56,64,7.271
55,67,7.464
52,70,7.979
48,73,8.705
45,76,9.198
41,80,9.706
38,82,10.206
33,85,10.686
30,88,11.12
28,91,11.437
26,94,11.971
