"STOP_SEQUENCE","CUM_TIME","CUM_DIST"
2,9,0.39
3,12,0.562
4,15,0.763
7,18,1.374
9,21,1.759
12,24,2.293
15,26,2.784
18,29,3.449
21,32,3.808
25,0,0
27,2,0.366
28,0,0
29,3,0.24
31,6,0.591
34,9,0.927
38,12,1.287
41,15,1.731
45,18,2.264
47,21,2.616
49,24,3.03
52,27,3.454
53,29,3.822
54,30,3.972
56,0,0
58,3,0.243
58,0,0
60,3,0.2
61,0,0
63,0,0
65,3,0.23
67,0,0
68,0,0
71,0,0
85,15,1.973
89,0,0
94,6,0.71
104,0,0
104,1,0.027
104,3,0.029
104,6,0.033
104,9,0.035
104,0,0
104,1,0.087
104,0,0
94,6,1.524
93,0,0
90,0,0
86,3,0.527
81,0,0
79,0,0
75,3,0.456
73,6,0.874
70,9,1.195
69,12,1.49
67,0,0
64,3,0.376
61,6,0.621
62,9,0.773
61,11,0.889
59,14,1.138
56,17,1.515
55,20,1.816
52,24,2.293
49,0,0
46,0,0
43,3,0.522
41,5,0.729
39,6,1.038
34,9,1.583
31,12,1.877
29,15,2.228
27,18,2.547
26,0,0
21,3,0.628
19,5,1.012
14,9,1.885
5,15,3.611
2,17,4.165
1,21,4.402
1,24,4.404
1,27,4.505
2,30,4.719
4,0,0
10,0,0
14,3,0.584
14,6,0.674
20,12,1.728
23,15,2.178
26,18,2.643
26,19,2.785
27,21,2.87
28,0,0
31,0,0
34,3,0.377
39,6,0.899
43,9,1.455
46,11,1.916
69,29,4.576
71,32,5.021
75,35,5.48
79,38,6.09
83,41,6.695
90,44,7.591
93,0,0
96,3,0.318
101,6,1.123
104,8,1.772
106,9,2.154
112,0,0
117,0,0
119,985,0.248
3,0,12.845
5,1,13.225
6,0,0
12,0,0
20,3,1.461
23,6,2.017
27,9,2.727
31,12,3.454
36,15,3.933
42,18,4.743
43,19,4.851
46,0,0
50,0,0
53,2,0.633
53,3,0.651
56,5,1.076
61,8,1.65
64,11,2.051
68,14,2.767
73,17,3.509
77,0,0
81,2,0.488
82,3,0.638
83,4,0.749
104,0,0
104,3,0.003
104,6,0.004
104,0,0
104,1,0.091
102,5,0.657
98,8,1.216
94,11,1.752
91,14,2.186
86,17,2.808
81,20,3.466
77,0,0
75,0,0
71,3,0.595
69,6,1.101
67,8,1.385
65,9,1.774
61,12,2.072
59,15,2.393
56,18,2.93
55,21,3.145
53,24,3.582
27,0,0
25,3,0.428
19,8,1.425
13,12,2.61
8,15,3.354
4,18,4.142
2,20,4.568
1,0,0
1,2,0.002
18,0,0
21,3,0.449
25,6,1.015
27,9,1.446
29,12,1.953
31,15,2.29
33,18,2.598
37,21,2.857
40,24,3.257
43,27,3.73
45,0,0
47,0,0
49,3,0.386
51,6,0.744
53,9,1.154
55,12,1.432
57,15,1.812
60,18,2.225
63,21,2.56
65,0,0
67,0,0
69,1,0.293
69,2,0.37
71,5,0.757
74,8,1.168
77,11,1.721
80,14,2.091
83,16,2.528
85,17,2.802
89,20,3.213
90,0,0
93,3,0.377
98,6,0.904
102,9,1.562
119,0,0
119,3,0.019
119,0,0
119,1,0.012
119,2,0.122
113,4,0.38
110,7,0.857
107,11,1.613
105,13,2.001
104,16,2.36
104,17,2.362
104,19,2.493
100,0,0
98,0,0
93,3,0.546
90,6,0.987
88,9,1.338
84,12,1.784
81,15,2.213
78,18,2.629
75,21,3.109
71,0,0
69,2,0.363
67,0,0
65,3,0.38
64,0,0
61,2,0.12
60,0,0
58,0,0
56,3,0.29
55,6,0.509
53,9,0.856
53,10,0.969
50,0,0
47,0,0
44,3,0.405
41,6,0.896
38,9,1.311
34,12,1.685
31,15,1.977
31,17,2.038
30,18,2.212
27,21,2.733
25,24,3.189
22,27,3.576
21,28,3.826
20,30,3.983
19,31,4.102
15,36,4.924
13,0,0
11,2,0.263
10,0,0
7,0,0
2,0,0
1,1,0.246
1,0,0
1,0,0
1,0,0
1,2,0.134
2,3,0.285
3,4,0.394
5,0,0
8,3,0.625
13,6,1.327
14,8,1.626
15,9,1.809
21,13,2.802
23,14,3.139
27,0,0
29,0,0
31,2,0.31
31,0,0
35,0,0
38,3,0.429
43,0,0
46,0,0
49,0,0
53,3,0.676
53,4,0.785
55,0,0
56,0,0
57,3,0.264
58,0,0
60,3,0.209
61,0,0
64,3,0.242
66,6,0.624
69,7,1.1
69,9,1.186
71,12,1.542
74,15,2.023
77,18,2.515
82,21,3.162
90,0,0
93,3,0.502
95,0,0
104,7,1.541
106,9,2.047
113,0,0
117,3,0.55
119,5,0.827
119,6,0.846
119,9,0.86
119,12,0.877
119,13,0.889
119,15,0.978
108,21,2.112
106,0,0
103,3,0.746
99,0,0
97,1,0.378
94,0,0
90,0,0
88,2,0.291
83,0,0
81,0,0
79,0,0
76,3,0.333
74,0,0
71,0,0
69,0,0
67,0,0
65,3,0.355
64,5,0.645
61,8,0.871
59,11,1.162
57,14,1.327
57,17,1.419
56,20,1.658
53,0,0
50,0,0
49,1,0.141
47,3,0.538
45,6,0.804
41,10,1.346
34,15,2.171
31,18,2.482
29,21,2.833
26,0,0
25,1,0.105
21,3,0.787
19,5,1.076
7,18,3.198
4,21,3.861
1,0,0
1,3,0.003
1,0,0
2,2,0.172
2,3,0.273
3,6,0.559
7,12,1.367
9,15,1.688
21,33,3.809
25,36,4.304
26,0,0
27,0,0
30,5,0.657
33,8,1.14
35,11,1.356
40,14,1.86
43,16,2.324
43,17,2.39
47,20,2.953
50,23,3.473
53,26,4.008
53,0,0
55,0,0
57,2,0.383
60,5,0.757
62,8,1.106
64,11,1.243
66,14,1.604
68,18,2.034
69,20,2.142
70,23,2.447
71,26,2.65
74,0,0
75,3,0.277
79,0,0
80,3,0.197
83,6,0.648
87,9,1.148
90,12,1.46
91,15,1.747
93,18,1.966
94,21,2.176
98,0,0
101,681,0.567
2,0,10.941
1,2,11.165
1,7,11.167
1,10,11.169
20,28,14.338
25,31,15.078
27,0,0
29,0,0
31,3,0.392
35,6,0.78
39,9,1.25
42,12,1.675
43,13,1.791
44,15,1.939
47,18,2.395
50,21,2.946
53,24,3.399
54,27,3.765
56,0,0
60,109,0.578
63,112,0.906
64,115,1.107
67,118,1.546
104,0,6.79
104,0,0
87,18,2.393
82,0,0
79,3,0.479
76,6,0.82
74,0,0
71,0,0
67,4,0.715
64,0,0
61,2,0.273
41,23,2.689
31,29,3.788
29,0,0
27,3,0.376
25,6,0.843
21,0,0
18,0,0
15,3,0.666
8,9,1.78
4,0,0
104,0,0
97,8,1.345
94,11,1.698
90,14,2.269
86,17,2.756
81,20,3.317
77,0,0
74,3,0.554
71,6,1.058
69,9,1.452
68,10,1.713
66,0,0
65,2,0.171
64,0,0
62,3,0.184
61,6,0.338
60,9,0.422
60,12,0.482
59,15,0.531
58,18,0.727
56,0,0
55,0,0
53,3,0.242
53,4,0.475
51,6,0.741
49,9,1.048
48,12,1.334
45,0,0
42,0,0
41,0,0
38,2,0.437
34,0,0
20,15,2.263
20,0,0
20,0,0
20,3,0
21,0,0
24,0,0
26,3,0.276
27,6,0.533
28,9,0.976
31,0,0
33,3,0.289
36,0,0
38,3,0.339
41,6,0.793
43,8,1.041
46,11,1.514
49,14,2.016
53,17,2.617
54,20,2.865
56,23,3.124
57,26,3.419
60,0,0
61,3,0.132
63,0,0
64,0,0
66,3,0.292
68,0,0
68,1,0.102
69,3,0.258
70,6,0.484
71,9,0.707
73,12,0.985
75,15,1.342
77,0,0
79,3,0.154
81,0,0
83,2,0.22
83,3,0.278
87,6,0.785
90,9,1.126
91,12,1.379
94,15,1.717
98,0,0
101,3,0.478
104,0,0
104,3,0.082
104,4,0.097
104,0,0
104,0,0
94,9,1.643
92,12,1.932
87,15,2.693
82,18,3.267
81,19,3.404
77,21,3.889
74,24,4.492
70,27,4.961
69,30,5.333
67,0,0
65,0,0
61,3,0.339
61,6,0.506
57,9,1.068
54,12,1.479
51,15,2.077
47,18,2.755
44,21,3.246
41,23,3.583
36,0,0
33,288,0.271
15,303,3.325
7,312,4.787
3,315,5.605
2,316,5.776
1,318,5.944
119,0,18.677
119,0,0
111,0,0
108,3,0.719
105,6,1.466
103,9,1.953
100,11,2.32
98,14,2.655
94,17,3.191
93,20,3.438
89,23,4.047
86,26,4.345
82,0,0
81,0,0
79,2,0.373
76,5,0.693
74,8,1.119
71,11,1.561
69,0,0
67,0,0
65,3,0.266
65,6,0.331
61,9,0.626
62,0,0
61,0,0
60,3,0.089
59,6,0.231
48,24,1.63
45,27,2.166
41,31,2.734
38,33,3.219
33,36,3.69
32,0,0
30,3,0.368
28,5,0.629
26,9,1.145
21,0,0
19,2,0.218
15,6,0.959
13,9,1.399
10,12,1.863
6,15,2.53
4,18,2.972
3,21,3.196
2,0,0
1,6,0.175
2,9,0.297
5,18,0.865
7,21,1.336
11,27,2.02
13,30,2.373
19,39,3.374
21,0,0
22,0,0
24,3,0.312
26,6,0.726
27,9,0.955
28,12,1.136
30,15,1.429
32,17,1.836
34,0,0
38,0,0
41,3,0.484
43,0,0
45,1,0.248
47,0,0
50,3,0.534
53,0,0
54,0,0
55,2,0.183
56,5,0.495
59,8,0.89
61,0,0
63,3,0.238
66,0,0
69,2,0.494
71,0,0
74,3,0.422
76,0,0
79,0,0
82,3,0.462
83,4,0.614
86,6,0.97
89,9,1.391
92,0,0
94,0,0
98,866,0.561
119,0,3.659
109,4,4.595
102,9,6.16
98,12,6.895
85,18,8.449
80,21,9.136
75,24,9.749
72,27,10.3
69,30,10.846
68,32,11.17
65,33,11.496
62,36,11.895
60,39,12.179
57,42,12.557
55,0,0
53,3,0.46
52,0,0
49,2,0.45
43,0,0
41,0,0
36,2,0.636
31,5,1.106
1,0,0
1,0,0
1,6,0.002
1,9,0.067
1,12,0.108
1,15,0.114
2,17,0.283
38,42,5.977
41,45,6.491
43,47,6.716
45,48,6.999
48,0,0
52,0,0
53,3,0.243
53,0,0
54,0,0
57,0,0
60,3,0.395
63,6,0.752
64,0,0
68,0,0
69,1,0.22
69,0,0
71,0,0
74,3,0.416
76,6,0.849
79,9,1.111
83,12,1.686
85,15,1.986
90,17,2.599
93,20,3.076
95,23,3.339
99,0,0
104,3,0.811
104,4,0.951
107,0,0
113,3,1.116
119,0,0
119,9,0.143
113,12,0.465
108,15,1.324
99,24,3.128
94,27,3.888
87,33,4.739
84,36,5.147
81,38,5.533
81,0,0
78,3,0.401
74,0,0
71,3,0.541
70,0,0
68,0,0
67,1,0.152
65,0,0
64,0,0
62,0,0
58,3,0.474
56,0,0
54,3,0.229
50,0,0
47,2,0.618
43,5,1.145
41,8,1.424
40,9,1.696
35,11,2.207
31,14,2.603
29,17,2.96
27,20,3.318
26,0,0
22,3,0.576
20,4,0.845
20,6,0.85
20,15,0.852
21,18,1.063
25,21,1.673
28,24,2.24
31,0,0
35,0,0
37,3,0.24
41,6,0.741
43,8,1.026
44,9,1.172
47,12,1.622
50,15,2.17
54,18,2.85
55,21,3.081
57,24,3.443
58,0,0
61,0,0
64,3,0.247
66,6,0.616
68,9,1.007
72,12,1.639
74,15,2.018
78,18,2.623
82,21,3.139
83,0,0
86,2,0.401
90,5,0.894
93,8,1.381
98,11,1.962
104,14,2.927
104,15,3.013
104,17,3.048
104,29,3.15
103,32,3.579
94,0,0
91,0,0
86,2,0.628
82,5,1.121
81,7,1.254
79,8,1.642
75,11,2.127
72,14,2.558
70,17,2.891
68,0,0
68,0,0
65,2,0.329
64,5,0.585
61,8,0.826
59,11,1.102
58,14,1.322
56,17,1.516
55,20,1.843
53,23,2.276
48,26,3.001
44,0,0
40,3,0.606
35,6,1.176
20,0,0
20,0,0
20,0,0
20,2,0
20,5,0.039
24,8,0.632
26,11,1.132
28,13,1.434
28,16,1.496
31,18,1.992
31,19,1.996
34,0,0
38,3,0.364
42,0,0
43,1,0.167
44,0,0
44,0,0
45,2,0.152
49,0,0
52,0,0
53,1,0.292
55,3,0.536
57,6,0.83
59,9,1.065
61,0,0
63,3,0.215
64,6,0.381
67,0,0
68,0,0
68,1,0.11
69,3,0.297
71,6,0.601
74,9,1.081
80,0,0
83,0,0
87,3,0.515
90,5,0.837
93,8,1.318
93,11,1.356
96,0,0
99,3,0.519
103,0,0
104,3,0.35
109,0,0
112,3,0.563
116,6,1.266
119,9,1.641
119,11,1.748
119,12,1.826
113,15,2.128
110,18,2.566
108,21,3.03
105,24,3.768
90,0,0
88,0,0
85,3,0.348
81,0,0
79,0,0
76,3,0.378
74,6,0.747
70,9,1.208
69,12,1.483
67,0,0
64,0,0
61,3,0.26
62,6,0.411
59,9,0.739
58,12,0.905
56,15,1.262
55,18,1.455
53,21,1.764
52,22,1.945
50,24,2.301
48,0,0
46,0,0
44,3,0.237
41,6,0.624
37,9,1.197
34,12,1.456
31,15,1.796
31,16,1.796
30,18,2.012
28,0,0
26,4,0.629
22,9,1.187
20,12,1.491
19,14,1.63
13,19,2.76
11,21,3.006
6,0,0
3,3,0.574
2,5,0.877
1,9,1.076
1,15,1.09
2,17,1.299
2,0,0
2,3,0.07
3,6,0.187
4,9,0.339
6,12,0.787
10,18,1.564
13,21,2.062
17,0,0
21,0,0
24,2,0.453
26,6,0.933
27,8,1.085
27,11,1.198
29,14,1.47
31,17,1.827
34,20,2.147
38,23,2.59
43,26,3.265
45,0,0
49,0,0
52,3,0.504
53,5,0.854
55,6,1.093
59,9,1.704
61,12,1.992
76,30,4.303
80,33,4.812
83,0,0
87,0,0
90,3,0.352
90,5,0.354
92,6,0.652
94,9,0.937
95,10,1.052
97,0,0
99,3,0.436
103,0,0
104,0,0
106,2,0.369
110,0,0
115,0,0
119,2,0.272
119,0,0
119,0,0
119,0,0
119,2,0.101
119,3,0.216
109,6,0.9
105,0,0
100,3,0.869
94,0,0
90,3,0.533
84,6,1.282
81,9,1.684
75,12,2.515
70,15,3.218
67,19,3.865
61,21,4.563
61,23,4.772
60,24,4.918
57,0,0
55,3,0.403
53,0,0
48,0,0
45,0,0
41,3,0.542
35,6,1.307
31,9,1.675
28,12,2.176
17,0,0
14,3,0.711
6,0,0
2,0,0
1,0,0
1,3,0.002
1,0,0
1,0,0
1,0,0
1,1,0.123
4,6,0.514
8,0,0
11,3,0.528
14,6,0.984
17,9,1.579
21,0,0
22,0,0
26,0,0
26,0,0
28,3,0.402
31,6,0.899
38,12,1.578
43,15,2.284
46,18,2.73
50,20,3.46
53,24,4.071
56,0,0
59,3,0.39
60,0,0
62,1,0.204
64,0,0
68,0,0
71,0,0
74,3,0.537
78,6,1.129
82,9,1.644
94,0,0
99,3,0.676
104,0,0
104,0,0.087
104,0,0
104,0,0
104,0,0
104,3,0.083
94,9,1.643
90,0,0
71,18,2.619
69,21,2.962
67,23,3.325
67,0,0
61,0,0
59,3,0.367
56,6,0.739
55,8,1.058
52,11,1.551
48,14,2.28
26,36,5.397
23,38,5.738
19,0,0
16,3,0.603
13,0,0
9,0,0
6,3,0.601
1,10,1.297
1,15,1.301
2,18,1.492
17,30,4.289
20,33,4.77
21,34,4.92
24,36,5.361
27,0,0
28,0,0
30,3,0.306
33,6,0.788
36,9,1.015
40,12,1.495
44,15,2.092
46,18,2.419
50,20,3.073
53,26,3.766
56,29,4.137
59,0,0
63,91,0.454
65,94,0.731
68,97,1.203
2,0,8.946
12,9,10.788
13,10,10.889
13,11,10.951
15,0,0
21,0,0
24,1,0.357
27,4,1.059
29,7,1.382
31,10,1.782
35,13,2.151
40,16,2.69
43,19,3.204
46,22,3.609
49,25,4.146
52,28,4.551
53,0,0
54,3,0.222
56,6,0.409
58,9,0.781
63,0,0
66,2,0.379
68,5,0.697
104,0,0
104,2,0.016
104,5,0.098
103,6,0.275
102,8,0.553
98,11,1.11
94,14,1.641
91,17,1.974
88,20,2.486
86,23,2.726
83,26,3.157
79,0,0
76,0,0
74,3,0.364
72,6,0.66
70,9,0.951
69,12,1.331
66,15,1.79
65,18,1.962
64,21,2.077
61,0,0
59,0,0
57,3,0.305
55,6,0.712
52,9,1.307
49,12,1.747
47,15,2.18
41,18,2.985
36,21,3.62
33,24,3.867
31,26,4.18
29,0,0
26,6,0.796
22,9,1.269
20,12,1.697
19,0,0
16,2,0.59
13,5,1.136
8,8,1.854
6,11,2.23
4,14,2.662
4,0,0
2,0,0
2,0,0.16
7,0,0
14,3,1.188
21,0,0
45,0,0
48,3,0.421
51,6,1.039
53,9,1.42
56,14,1.809
63,0,0
79,18,2.439
84,0,0
89,89,0.637
98,98,1.805
104,103,2.951
119,114,5.126
100,0,8.034
96,2,8.728
91,5,9.238
89,8,9.593
84,11,10.237
81,14,10.628
77,17,11.188
75,20,11.576
72,23,11.947
55,44,14.546
52,0,0
48,3,0.651
45,0,0
42,3,0.432
40,0,0
38,0,0
34,4,0.419
32,0,0
30,0,0
28,3,0.317
27,6,0.565
25,9,1.142
22,0,0
20,0,0
19,0,0
17,2,0.362
15,5,0.819
12,8,1.317
9,11,1.805
7,13,2.126
4,16,2.73
68,678,10.053
64,0,0
61,0,0
59,3,0.333
56,0,0
53,0,0
53,0,0
50,1,0.445
46,4,1.072
41,0,0
33,0,0
13,0,0
10,0,0
6,0,0
1,3,0.838
1,4,0.979
1,9,0.982
1,14,0.985
2,18,1.182
3,21,1.353
13,30,3.173
16,33,3.757
21,36,4.683
26,39,5.512
27,42,5.83
31,0,0
35,3,0.454
41,0,0
43,2,0.286
45,3,0.584
49,6,1.291
53,9,1.963
53,11,2.075
56,12,2.38
59,15,2.888
61,18,3.166
61,21,3.167
61,24,3.172
62,25,3.249
64,0,0
69,3,0.79
80,0,0
83,0,0
86,0,0
90,0,0
95,0,0
104,0,0
104,0,0.098
104,0,0
104,3,0.025
103,0,0
98,3,0.884
93,5,1.41
90,8,1.848
87,11,2.284
82,14,2.865
79,17,3.372
75,20,3.869
72,23,4.358
70,0,0
68,0,0
67,2,0.237
60,18,1.108
58,21,1.424
56,24,1.788
55,27,1.993
53,30,2.22
52,31,2.474
49,0,0
46,3,0.523
28,0,0
26,3,0.631
22,6,1.196
20,8,1.481
20,9,1.49
20,0,0
20,6,0.003
20,10,0.004
20,12,0.02
20,15,0.055
23,18,0.53
25,20,0.824
26,24,1.157
28,0,0
30,0,0
31,3,0.199
33,6,0.501
35,9,0.683
37,12,0.978
40,15,1.278
43,18,1.739
45,21,2.034
48,24,2.528
53,27,3.307
54,0,0
54,0,0
56,3,0.281
58,6,0.55
59,9,0.766
61,12,1.013
63,15,1.173
64,18,1.299
65,21,1.557
68,0,0
70,0,0
71,3,0.188
71,6,0.256
73,9,0.507
75,12,0.851
78,15,1.323
80,18,1.536
83,22,1.918
83,23,1.995
90,29,2.784
93,32,3.29
94,0,0
99,3,0.653
103,6,1.377
104,8,1.661
108,12,2.522
111,0,0
114,772,0.628
118,775,0.921
119,0,1.282
111,0,0
107,3,0.871
102,9,1.995
98,12,2.638
77,29,5.307
74,32,5.855
69,38,6.608
68,41,6.815
67,43,6.966
65,44,7.279
64,0,0
64,0,0
61,3,0.191
57,6,0.68
55,9,1.084
53,12,1.48
50,15,1.944
48,18,2.308
46,21,2.732
42,0,0
41,1,0.146
38,3,0.607
34,6,1.003
31,9,1.285
29,12,1.669
28,15,1.902
26,18,2.458
21,21,3.059
19,0,0
16,3,0.43
14,0,0
8,6,1.106
1,0,0
1,155,0
1,161,0.002
1,164,0.005
1,170,0.006
41,0,5.982
43,2,6.346
44,3,6.486
47,6,6.909
50,0,0
53,3,0.69
56,0,0
59,3,0.443
62,5,0.791
65,8,1.129
83,29,3.89
88,32,4.527
93,35,5.278
94,38,5.501
98,41,6.042
103,0,0
105,3,0.447
107,6,1.073
111,9,1.786
116,12,2.707
119,15,3.065
119,16,3.08
119,33,3.223
113,36,3.554
105,0,0
102,0,0
99,3,0.345
96,6,0.913
91,8,1.412
88,11,1.939
85,14,2.346
81,18,2.804
78,20,3.205
75,0,0
72,0,0
70,3,0.287
69,6,0.56
67,9,1.011
65,12,1.234
65,15,1.337
61,18,1.652
60,21,1.908
56,24,2.356
55,27,2.684
53,0,0
48,3,0.777
27,0,0
25,3,0.505
22,6,0.883
20,8,1.244
20,0,0
20,3,0.002
20,6,0.005
20,12,0.006
20,15,0.04
21,16,0.204
24,18,0.652
26,22,1.156
28,24,1.507
31,27,1.937
34,0,0
38,0,0
41,1,0.405
41,2,0.405
43,4,0.731
45,5,1.026
48,8,1.45
51,11,1.991
53,14,2.527
56,0,0
57,0,0
58,3,0.148
60,6,0.371
62,9,0.683
65,12,0.997
69,15,1.601
71,18,2.011
75,21,2.611
79,24,3.18
83,26,3.779
84,0,0
90,3,0.744
94,6,1.25
98,9,1.765
105,15,3.121
108,18,3.692
111,21,4.443
117,0,0
119,2,0.251
119,18,0.475
112,21,0.854
108,0,0
105,3,0.799
102,6,1.438
98,9,2.05
92,15,2.82
88,18,3.398
82,21,4.107
81,22,4.246
79,24,4.619
75,0,0
72,0,0
70,3,0.291
69,6,0.669
68,9,0.783
68,12,0.786
68,13,0.92
65,15,1.239
64,18,1.367
61,0,0
61,0,0
58,3,0.327
56,6,0.593
56,9,0.733
54,11,0.957
53,12,1.119
53,13,1.135
52,14,1.508
51,15,1.604
48,18,2.152
45,0,0
42,0,0
41,1,0.148
38,3,0.611
33,6,1.068
31,9,1.357
28,12,1.847
25,15,2.57
20,21,3.377
19,0,0
17,2,0.349
13,5,1.097
11,8,1.469
8,11,1.965
4,14,2.764
2,17,3.194
1,21,3.363
1,23,3.414
2,25,3.607
3,0,0
7,6,0.897
9,0,0
12,3,0.474
14,6,0.936
18,9,1.565
22,15,2.262
25,18,2.618
27,21,3.041
28,24,3.414
31,0,0
33,0,0
38,3,0.506
43,6,1.228
46,9,1.699
50,12,2.282
53,0,0
55,0,0
58,3,0.441
60,6,0.676
62,9,0.917
64,0,0
68,2,0.632
69,0,0
70,2,0.266
71,0,0
72,0,0
75,3,0.434
78,6,0.899
81,9,1.295
83,0,0
85,1,0.251
99,0,0
104,3,0.736
104,5,0.799
104,6,0.824
104,0,0
104,4,0.003
104,0,0
104,2,0.084
99,0,0
95,0,0
91,3,0.445
86,0,0
69,0,0
68,3,0.355
65,6,0.741
64,9,0.988
62,12,1.166
60,0,0
57,3,0.342
56,5,0.608
55,8,0.801
53,11,1.036
52,13,1.283
50,14,1.629
48,17,2.07
41,24,3.073
37,0,0
33,3,0.326
20,0,0
20,0,0
20,6,0
20,9,0
20,11,0
20,12,0
20,15,0.03
21,16,0.174
21,18,0.249
24,21,0.692
25,24,0.822
27,0,0
28,0,0
29,3,0.235
31,6,0.582
33,9,0.836
35,12,1.047
37,14,1.312
42,17,1.925
43,18,2.087
45,0,0
48,0,0
52,3,0.553
54,6,1.082
56,9,1.384
58,12,1.627
60,15,1.959
63,18,2.277
64,21,2.421
65,24,2.701
69,26,3.252
69,0,0
71,0,0
74,3,0.393
75,6,0.677
78,9,1.165
80,12,1.313
83,14,1.756
83,15,1.853
90,18,2.602
91,21,2.895
94,0,0
99,3,0.714
104,6,1.528
104,7,1.676
107,9,2.312
113,12,3.442
110,30,3.925
107,33,4.57
104,36,5.33
100,38,5.994
97,0,0
93,0,0
89,3,0.569
85,6,1.149
81,8,1.592
80,9,1.767
75,12,2.393
72,15,2.914
70,18,3.198
69,0,0
67,0,0
65,1,0.38
61,4,0.74
59,7,1.102
56,10,1.603
56,11,1.612
54,0,0
51,3,0.529
48,0,0
45,0,0
41,3,0.673
35,6,1.29
31,0,0
28,0,0
25,3,0.678
21,0,0
19,0,0
11,5,1.417
2,0,0
1,0,0
1,1,0.068
1,3,0.07
1,0,0
1,3,0.002
1,4,0.002
1,6,0.135
7,12,1.147
11,15,1.824
19,21,3.273
21,22,3.493
22,24,3.72
27,0,0
29,2,0.336
32,0,0
36,0,0
42,0,0
43,1,0.164
46,3,0.663
50,6,1.293
54,8,1.978
55,9,2.204
58,12,2.703
62,15,3.151
64,0,0
69,4,0.868
72,0,0
76,3,0.671
81,6,1.353
83,7,1.593
85,9,1.872
90,0,0
96,0,0
102,3,0.945
104,4,1.267
104,0,0
104,1,0.012
104,4,0.102
86,22,2.696
82,0,0
78,0,0
75,3,0.453
73,6,0.88
71,9,1.154
69,12,1.463
67,14,1.831
66,15,2.041
64,18,2.514
60,21,2.762
57,0,0
55,3,0.38
54,6,0.59
52,0,0
48,3,0.618
45,0,0
42,0,0
41,0,0
36,2,0.648
33,5,0.918
30,8,1.352
28,11,1.661
26,13,2.149
20,0,0
17,3,0.349
15,0,0
11,3,0.818
7,6,1.374
5,9,1.982
4,0,0
2,0,0
1,0,0
1,5,0.069
1,8,0.071
1,0,0
2,2,0.064
5,6,0.652
10,9,1.519
14,0,0
16,3,0.383
19,0,0
21,3,0.287
25,6,0.873
27,0,0
28,0,0
31,3,0.464
33,6,0.774
38,9,1.247
43,12,1.938
45,0,0
48,0,0
51,0,0
53,0,0
56,2,0.299
57,5,0.545
57,8,0.598
59,11,0.791
61,14,1.087
63,0,0
65,0,0
69,5,0.692
69,6,0.883
73,9,1.394
75,12,1.746
79,15,2.271
83,17,2.88
84,18,3.013
90,21,3.75
93,24,4.202
101,0,0
104,3,0.673
107,6,1.326
111,9,2.193
116,12,3.047
119,16,3.524
119,17,3.524
119,18,3.524
108,30,4.654
106,0,0
104,0,0
99,3,0.827
93,9,1.517
90,12,2.005
86,15,2.503
82,18,2.965
81,19,3.115
79,21,3.486
76,24,3.887
73,27,4.304
69,0,0
68,0,0
65,2,0.429
61,5,0.714
60,8,0.95
58,11,1.279
56,14,1.492
52,18,2.109
50,20,2.568
47,0,0
43,3,0.533
25,0,0
19,6,0.97
16,9,1.488
13,12,2.12
8,15,2.853
5,18,3.539
2,0,0
1,1,0.246
1,2,0.313
1,6,0.313
1,9,0.323
1,12,0.326
1,15,0.328
1,18,0.332
2,0,0
2,0,0
3,3,0.216
5,6,0.617
11,12,1.753
15,14,2.431
18,17,3.016
20,20,3.293
21,23,3.499
26,26,4.204
27,28,4.403
30,0,0
34,0,0
38,3,0.372
41,6,0.814
43,9,1.135
47,12,1.712
52,15,2.456
53,18,2.74
54,20,2.91
56,0,0
60,0,0
63,3,0.351
64,0,0
66,3,0.277
68,6,0.632
70,9,1.072
72,12,1.447
79,0,0
83,0,0
92,7,1.286
94,0,0
98,0,0
104,3,0.909
104,0,0
104,0,0
104,0,0
104,1,0.085
104,2,0.153
104,5,0.279
99,8,1.151
97,11,1.495
92,14,1.969
87,17,2.726
83,0,0
81,3,0.247
78,0,0
71,6,1.092
69,9,1.52
68,12,1.69
68,15,1.694
66,0,0
65,0,0
64,3,0.198
62,0,0
61,0,0
60,3,0.2
48,20,1.648
41,0,0
39,0,0
35,0,0
31,0,0
29,3,0.385
27,0,0
25,3,0.5
22,6,1.057
20,0,0
20,15,0.04
24,18,0.641
26,21,1.026
28,0,0
30,0,0
33,3,0.482
36,0,0
40,3,0.45
43,0,0
47,3,0.479
49,6,0.916
53,9,1.488
53,0,0
55,2,0.266
58,0,0
60,3,0.239
63,0,0
63,3,0.08
64,0,0
65,2,0.157
67,0,0
69,3,0.266
69,6,0.384
70,9,0.648
71,0,0
72,0,0
75,3,0.415
76,6,0.58
79,9,0.946
79,15,0.98
81,18,1.343
83,21,1.583
87,24,2.121
90,27,2.431
91,30,2.688
93,33,2.939
96,0,0
100,3,0.578
104,8,1.404
106,9,1.746
108,12,2.398
113,0,0
119,0,0
119,1,0.189
113,3,0.464
108,0,0
105,0,0
101,3,0.745
97,0,0
93,0,0
88,3,0.723
83,6,1.39
81,7,1.607
78,0,0
60,17,2.715
56,20,3.245
54,23,3.61
52,0,0
49,0,0
45,3,0.587
40,6,1.377
33,9,2.073
28,12,2.836
25,0,0
19,3,0.933
14,6,1.827
1,0,0
1,3,0.004
1,0,0
1,3,0.002
1,5,0.002
1,6,0.002
2,9,0.211
4,12,0.629
7,15,1.251
8,18,1.545
